ID,SubjectID,UniqueID,SP,TwinID,MilkDataProcessed_SubjectID,Sex,Race,Year,HowOftenDrinkMilk,DrinkMilk,TestDate,TestingDay,TestingAge,Status_SelfReported,Status_Genotyped,MZDZ,Same_sex,Co_TwinID,HigherFatMilk_temp,LowerFatMilk_temp,TotalCorrect,Correct_FatFirst,Correct_FatSecond,Pyrophosphate_Sweet,Pyrophosphate_Salty,Pyrophosphate_Sour,Pyrophosphate_Bitter,Pyrophosphate_Burn,Pyrophosphate_Like,Pyrophosphate_Intense,Sucralose_Sweet,Sucralose_Salty,Sucralose_Sour,Sucralose_Bitter,Sucralose_Burn,Sucralose_Like,Sucralose_Intense,Chip_1_Fatty,Chip_1_Salty,Chip_1_Crispy,Chip_1_Like,Chip_2_Fatty,Chip_2_Salty,Chip_2_Crispy,Chip_2_Like,Chip_3_Fatty,Chip_3_Salty,Chip_3_Crispy,Chip_3_Like,Chip_4_Fatty,Chip_4_Salty,Chip_4_Crispy,Chip_4_Like,Odor_1_Smell,Odor_1_Like,Odor_1_Intense,Odor_2_Smell,Odor_2_Like,Odor_2_Intense,Menthol_Sweet,Menthol_Salty,Menthol_Sour,Menthol_Bitter,Menthol_Burn,Menthol_Cool,Menthol_Liking,Menthol_Intense,Capsaicin_Sweet,Capsaicin_Salty,Capsaicin_Sour,Capsaicin_Bitter,Capsaicin_Burn,Capsaicin_Cool,Capsaicin_Liking,Capsaicin_Intense,2.5%CornOilNoFA_Fatty,2.5%CornOilNoFA_Salty,2.5%CornOilNoFA_Crispy,2.5%CornOilNoFA_Liking,15%CornOilNoFA_Fatty,15%CornOilNoFA_Salty,15%CornOilNoFA_Crispy,15%CornOilNoFA_Liking,5%CornOilNoFA_Fatty,5%CornOilNoFA_Salty,5%CornOilNoFA_Crispy,5%CornOilNoFA_Liking,10%CornOilNoFA_Fatty,10%CornOilNoFA_Salty,10%CornOilNoFA_Crispy,10%CornOilNoFA_Liking,5%CornOil_02%Palmitic_Fatty,5%CornOil_02%Palmitic_Salty,5%CornOil_02%Palmitic_Crispy,5%CornOil_02%Palmitic_Liking,2.5%CornOil_02%Palmitic_Fatty,2.5%CornOil_02%Palmitic_Salty,2.5%CornOil_02%Palmitic_Crispy,2.5%CornOil_02%Palmitic_Liking,Water_Cool1,Sucrose_Cool2,NaCl_Cool3,PTC_Cool9,PTC_Bitter9,PTC_Intense9,PTC_Like9,Stevia_Like17,Sucrose_Like2,Sucrose_Sweet2
4188,TWA4188,TW-2082,,2,TWA4188,F,1,2017,Few times a month,4,8/5/2017,Saturday,26,MZ,,MZ,Same,TWA4187,,,8,5,3,1.4,1.5,0,0,0,0,3.5,5.5,2.7,0,0,0,5.6,4.6,7.6,2.2,6,6.8,2.8,0,6.4,5.3,5.3,4.7,5,5.7,6.5,5,5.9,6.7,Yes,0.4,4.7,Yes,0.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,3.9,0,5.9,6,4.3
4189,TWA4189,TW-2083,,1,TWA4189,F,1,2017,Every day,6,8/5/2017,Saturday,19,DZ,,DZ,Same,TWA4190,,,5,2,3,0.1,0.2,0.4,0.2,3.4,0.5,0.9,3.4,0.2,0.3,0.7,0.6,4.5,1.2,3.2,0.6,6.4,5.9,2.9,2.5,1.1,4.7,2.5,2.2,4.6,4.8,4,1.9,2.8,4.5,Yes,2.3,2.1,Yes,5.1,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.4,2.8,4.4,4.6,2.9
4190,TWA4190,TW-2084,,2,TWA4190,F,1,2017,Few times a week,5,8/5/2017,Saturday,19,DZ,,DZ,Same,TWA4189,,,9,5,4,1.5,2.8,0.1,2.1,0.1,0.9,2.5,2.8,0.1,0.1,0.1,0.1,2.7,1.6,3.5,1.8,6.5,5.8,2.8,2.5,6.2,5.8,4.5,3.5,7.3,5.6,1.3,3.3,7.2,4.8,Yes,2.9,4.7,Yes,3,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,4.1,0.7,1.9,2.2,3.9
4191,TWA4191,TW-1305,,1,TWA4191,M,1,2017,Every day,6,8/5/2017,Saturday,63,MZ,,MZ,Same,TWA4192,,,8,5,3,0.3,5.5,2.5,4,2.8,2,4.2,5.4,0.6,0.9,0.7,0.8,6,4,6.1,1.9,7.2,5.9,4,5.9,7,4.6,2,1.8,6.3,4.9,3.5,1.8,7,5.7,Yes,1.7,4.5,Yes,3.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,5.5,0.9,6.1,6.3,7.5
4192,TWA4192,TW-1306,,2,TWA4192,M,1,2017,Every day,6,8/5/2017,Saturday,63,MZ,,MZ,Same,TWA4191,,,8,4,4,0.4,5,0.4,0.7,0.2,2.6,4.3,4.7,0.3,0.4,5.4,1.1,2.6,5,1.7,2.9,6,4.4,1.2,4,4.9,3.4,3.7,4.1,4,5.3,1.5,2.6,6.9,4.1,No,4,0,Yes,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,5.9,1.1,2.3,1.3,7.6
4193,TWA4193,TW-2085,,1,TWA4193,F,1,2017,Few times a week,5,8/5/2017,Saturday,48,MZ,,MZ,Same,TWA4194,,,5,2,3,0.1,0.2,0.7,0.6,0.5,2.9,2.1,4,0,0,0,0,3.8,0.9,0.2,1.5,4,5.7,3.3,1.8,4.7,4.9,2.5,3.8,4.7,4.9,0.2,2.6,5.4,5,Yes,5.3,4.8,Yes,4.2,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,3.4,1.6,4.3,4.2,5.8
4194,TWA4194,TW-2086,,2,TWA4194,F,1,2017,Every day,6,8/5/2017,Saturday,48,MZ,,MZ,Same,TWA4193,,,4,3,1,0,0,5.6,3.7,3.1,0.1,5.1,6.1,0.1,0,0,0,4.5,2.1,4.3,2.7,5.7,6.1,4.2,1.9,4.1,5.8,5.2,2.2,4.7,6.1,4.6,2.7,5.6,6.2,Yes,5.2,4.2,Yes,5.5,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.2,0.2,4.6,5,6.5
4195,TWA4195,TW-639,,1,TWA4195,F,1,2017,Rarely,3,8/5/2017,Saturday,24,MZ,,MZ,Same,TWA4196,,,7,4,3,0,0.6,0.1,5.9,0,0.4,5.7,6.6,0,0,0,0,3.8,3.6,2.6,2,4.8,5.3,1.4,1.9,5.7,3.9,0,0.1,6,7.1,2.4,5.2,5.9,2.3,Yes,4.6,1.5,Yes,2.1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5.8,0.3,3.8,2.1,5.7
4196,TWA4196,TW-640,,2,TWA4196,F,1,2017,Rarely,3,8/5/2017,Saturday,24,MZ,,MZ,Same,TWA4195,,,3,2,1,0,0.9,0,1.7,0,0,3.9,0,0,0.4,0.5,0,0.1,3.7,0,0,3.7,6.9,0,0,2.2,5.5,0.9,1.2,5,7.1,0.2,0.2,6.2,6.4,Yes,1.8,1.4,Yes,0.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,4,0.1,0,0,0
4197,TWA4197,TW-2087,,1,TWA4197,F,1,2017,Few times a week,5,8/5/2017,Saturday,48,MZ,,MZ,Same,TWA4198,,,5,4,1,0,4.2,0,0.2,0,3.8,0.1,5.8,0.1,0,0,0.1,5.8,5.2,6.2,1.9,5.4,5.1,2.7,1.4,4,5.3,2.5,2.1,5.5,5.5,3.2,1.7,4.4,4.9,Yes,0.4,5.2,Yes,3.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.9,6.3,7.5,7.5
4198,TWA4198,TW-2088,,2,TWA4198,F,1,2017,Every day,6,8/5/2017,Saturday,48,MZ,,MZ,Same,TWA4197,,,8,5,3,0,5.8,0.2,0,0.2,0,5.4,5.1,0.1,0,0,4.2,3.8,2.2,3.3,2.3,7.5,5.4,3.1,3.1,7.6,3.9,3,3.1,5.9,3.9,2.9,4.8,5.4,2.6,No,,,Yes,5.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,3.8,2,3.9,7.5
4199,TWA4199,TW-2089,,1,TWA4199,F,1,2017,Few times a week,5,8/5/2017,Saturday,19,?,MZ,MZ,Same,TWA4200,,,5,3,2,1.1,3.7,1.3,1.6,1.7,2.1,1.6,2.2,0.6,0.9,1.7,1.1,2.1,1.6,1.2,0.9,4.2,5.3,3.3,0.8,3.2,5.1,1.1,1.4,2.8,4.8,0.9,3.4,2.8,4.7,Yes,2.7,2.5,Yes,2.1,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,2.8,2.5,1.9,2.5,2.9
4200,TWA4200,TW-2090,,2,TWA4200,F,1,2017,Every day,6,8/5/2017,Saturday,19,?,MZ,MZ,Same,TWA4199,,,4,2,2,0,4.5,3.6,4.8,1.1,0,1.9,0.2,4.3,3.4,5.2,0,0.1,3.8,0.2,1.3,5,3.8,0,0.7,5.6,3.8,3.9,0,4.3,3.8,2.5,1.8,5.2,3.8,Yes,1.8,1.1,Yes,0.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,2.4,0.2,0,0.1,0.1
4201,TWA4201,TW-2091,,1,TWA4201,M,4,2017,Few times a week,5,8/5/2017,Saturday,20,MZ,,MZ,Same,TWA4202,,,4,2,2,0.1,0.9,4.6,4.1,2.6,0,3.8,4,0,0,0,0,4.7,0,2.7,3.3,4.5,6.5,1.5,4.6,5.4,6,5.8,1,3.8,5.1,0,0,4.5,5.9,Yes,4.5,2.2,Yes,7.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,2.7,0,4.8,6.1,4.1
4202,TWA4202,TW-2092,,2,TWA4202,M,4,2017,Few times a week,5,8/5/2017,Saturday,20,MZ,,MZ,Same,TWA4201,,,8,4,4,0.7,3.7,0.8,4.7,1.2,1.3,4,5.8,0.1,0.2,0.1,0.2,6.6,0.4,0.9,0.3,5.5,5.5,2.7,1.7,3.1,5.2,4.8,1.4,2,4.9,1.6,3.7,2.1,6.7,Yes,3.8,5.9,Yes,4.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.2,0,6.4,7.6,6.5
4203,TWA4203,TW-2093,,1,TWA4203,M,1,2017,Rarely,3,8/5/2017,Saturday,38,MZ,,MZ,Same,TWA4204,,,8,4,4,0.1,1.9,0.7,1.9,0,3.8,2.1,3.1,1.9,1.6,1.1,0.1,3.7,1.8,5.1,1.2,5.7,3.8,4.3,3.1,5.4,4.9,6.2,4.3,6.4,4.5,5.4,3.1,6.3,4.5,Yes,3.9,2.8,Yes,2.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.7,3.8,4,3.9,6
4204,TWA4204,TW-2094,,2,TWA4204,M,1,2017,Every day,6,8/5/2017,Saturday,38,MZ,,MZ,Same,TWA4203,,,8,5,3,0,7.5,3.8,1.9,0,1.7,1.5,5,2.2,0.1,1.1,0.1,2.6,2.2,7.5,0.2,5.9,3.8,6.3,1.7,6.4,4,6.1,1.3,5.5,3.9,5.6,0.6,6.5,3.9,Yes,0.7,5.2,Yes,2.8,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.4,1.9,2.5,3.8,7.5
4205,TWA4205,TW-6,,2,TWA4205,F,1,2017,Never,1,8/5/2017,Saturday,30,MZ,,MZ,Same,TWA4206,,,2,2,0,0.1,1.4,0.7,0,0.1,1.8,1,5,0.2,0.2,0.1,0.2,5.8,5.5,2.7,4.4,5.8,6.7,5.8,5.7,7.2,7.3,4.7,4.6,4.1,6.3,5.2,6.4,6.8,7,Yes,1.7,4.7,No,0.2,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.6,2.3,5.8,6.3,4.4
4206,TWA4206,TW-5,,1,TWA4206,F,1,2017,Never,1,8/5/2017,Saturday,30,MZ,,MZ,Same,TWA4205,,,6,4,2,0.3,2.1,0.3,0.5,0.4,3.6,3.8,3.2,0.6,0.9,0.9,0.8,5.3,3.6,0.9,3.4,3.7,5.9,3.5,2.4,1.6,4.5,1.2,1.8,1.7,5.4,1.3,1.6,1.7,4.9,Yes,,,Yes,3.7,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,5.1,1.1,5.2,5.6,4
4207,TWA4207,TW-2095,,1,TWA4207,F,5,2017,Rarely,3,8/5/2017,Saturday,59,MZ,,MZ,Same,TWA4208,,,6,4,2,0,6.4,0.1,7.5,0.1,0,3.9,4.7,0.2,0,0.1,0,0.1,5.2,4.3,1.6,7.6,3.7,4.5,2.8,7.5,3.8,4.1,4.1,7.4,3.9,2.4,1,7.3,4.8,Yes,1.9,7.5,Yes,0.2,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.5,0,0.3,0,7.6
4208,TWA4208,TW-2096,,2,TWA4208,F,5,2017,Rarely,3,8/5/2017,Saturday,59,MZ,,MZ,Same,TWA4207,,,5,3,2,0.2,5.8,1.9,5.5,1.6,0.2,6.1,5.4,0.3,0.2,1.4,0.2,0.2,2.7,3.9,0.9,5.3,1,3.3,5.6,5.3,5.2,4.3,1.8,6.1,3.3,3.8,3.3,4.7,2.7,Yes,5.1,4.6,Yes,2.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,2,0.4,0.2,7.5
4209,TWA4209,TW-1764,,1,TWA4209,M,1,2017,Never,1,8/5/2017,Saturday,20,MZ,,MZ,Same,TWA4210,,,6,5,1,0.3,1,3.1,6.7,2.7,0,6.5,5.2,0.2,0.3,0.4,0.7,4.7,2.6,3,0.8,5.9,5.8,3.5,2.9,4.7,5.3,0.8,2.4,3.6,6.1,1.1,2.9,6.3,5,Yes,1.6,4.5,Yes,4.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.7,0.8,5,6,7.1
4210,TWA4210,TW-1765,,2,TWA4210,M,1,2017,Rarely,3,8/5/2017,Saturday,20,MZ,,MZ,Same,TWA4209,,,7,4,3,0.3,0.3,0.4,2.3,1.9,2.4,4.8,1.4,0,0,1.5,0.2,3.8,2.1,1.8,1,5.5,6.1,4.8,2.6,4.7,3.3,2.1,2.5,2.7,4.4,5.3,2.1,4.9,6,Yes,1.6,2.5,Yes,5,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8,1.6,4.5,5.5,5.4
4211,TWA4211,TW-1753,,2,TWA4211,M,1,2017,,,8/5/2017,Saturday,24,DZ,MZ,MZ,Same,TWA4212,,,6,5,1,0.6,1.6,1,3.4,1.7,0.8,3.9,5.4,0.5,0.6,0.6,0.7,4.6,4.2,4.5,0.5,4.4,5.7,3.9,3.4,3.7,4.5,2.5,2.3,3,4.4,2.8,2,3.2,4.5,Yes,0.4,5.5,Yes,2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,4.3,0.5,5,4.6,4.5
4212,TWA4212,TW-1752,,1,TWA4212,M,1,2017,,,8/5/2017,Saturday,24,DZ,MZ,MZ,Same,TWA4211,,,6,4,2,2.5,1.6,0.9,4.4,0.2,0,3.7,5.4,0,0,0,0,0.1,2.9,2.6,3.4,6.3,5.8,0.6,2,5.2,5.2,2,6.8,4.9,4.3,3.8,4.2,7.3,4.7,Yes,5.4,3.6,Yes,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,3.3,0.2,0,0.7,5.5
4213,TWA4213,TW-934,,2,TWA4213,F,1,2017,Few times a week,5,8/5/2017,Saturday,22,MZ,,MZ,Same,TWA4214,,,7,4,3,0,0,7.5,5.6,0.1,0,6.5,6,0.2,0.1,0.1,0,5.5,3.6,5.1,5.8,7.5,3.9,3.6,2.2,6.8,3.8,3.9,4.4,6.4,3.9,6.7,4.1,6.9,5.3,Yes,5.8,3.8,Yes,5.8,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.1,0,4.7,7.6,7.6
4214,TWA4214,TW-933,,1,TWA4214,F,1,2017,Few times a week,5,8/5/2017,Saturday,22,MZ,,MZ,Same,TWA4213,,,7,4,3,0,0.7,3.2,3.6,0,0,3.9,3.4,0,0,0,0,3.3,2.9,3.2,0,5.8,3.9,4.7,2.3,5.9,5.1,1.8,1.2,4,3.8,1.1,0,3.3,4.6,No,,,Yes,4.9,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,4.7,0,3.3,2.7,7.6
4215,TWA4215,TW-936,,2,TWA4215,F,1,2017,Rarely,3,8/5/2017,Saturday,23,MZ,,MZ,Same,TWA4216,,,8,4,4,0,0,4.8,5.2,5.7,0.2,5.8,4.9,0,0,0.2,0.1,5.1,0.9,3.6,0.7,7.4,5.8,5.9,1.2,4.7,5.8,1.5,1.3,6.8,5.5,6,3.8,7.5,5.5,Yes,7.1,4.1,Yes,5.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,4.8,5.2,4.5,3.2
4216,TWA4216,TW-935,,1,TWA4216,F,1,2017,Rarely,3,8/5/2017,Saturday,23,MZ,,MZ,Same,TWA4215,,,5,2,3,0.1,5.8,2.4,4.4,1.6,1.3,4.7,6.3,0.1,0,0,0,5.3,7.2,3.1,1.7,6.8,3.8,4.2,4.3,6.6,4.6,4.8,5,4.4,5.4,1.9,1.3,7.3,5.5,Yes,4.9,4.4,Yes,6.3,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,3.8,5.1,5,6
4217,TWA4217,TW-1961,,1,TWA4217,F,1,2017,Few times a week,5,8/5/2017,Saturday,25,MZ,,MZ,Same,TWA4218,,,5,3,2,0,7.5,0.1,0.1,4,0.1,3.9,7.5,0.1,0,0.1,0,3.9,4,3.5,3.9,7.6,7.5,7.5,7.5,7.4,7.5,7.6,7.5,7.6,1,7.6,7.5,7.5,1.4,Yes,0,7.2,Yes,1.8,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,3.8,0,7.5
4218,TWA4218,TW-1962,,2,TWA4218,F,1,2017,Rarely,3,8/5/2017,Saturday,25,MZ,,MZ,Same,TWA4217,,,4,2,2,0,2.2,0.1,0,0.1,0.3,2.6,6.1,0.1,1.8,0.1,0,3.9,2.6,3.9,3,7.1,7.1,3.3,2.7,7.5,7.5,3.9,2.6,7.4,7.4,7.6,2,7.4,7.5,Yes,7.3,2.9,Yes,7.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.1,3.8,3.8,3.5
4219,TWA4219,TW-2097,,1,TWA4219,M,1,2017,Every day,6,8/5/2017,Saturday,52,MZ,,MZ,Same,TWA4220,,,6,2,4,0,1.8,0,4.4,2.3,0,2.6,2.4,0.1,0,0,0,0.1,0.7,3.4,1.2,6,5,2.8,0.9,6.5,5.2,2.5,0.6,6.1,5.4,2.1,0.7,6,5.8,Yes,1.9,2.5,Yes,2.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,3.9,1.8,3.5
4220,TWA4220,TW-2098,,2,TWA4220,M,1,2017,Every day,6,8/5/2017,Saturday,52,MZ,,MZ,Same,TWA4219,,,9,5,4,0,2.6,1.6,0,0.1,2.2,0.5,0.6,1.7,0.7,1.2,1.3,1.3,1.5,3.9,0.5,5.2,4.7,3.6,0.8,5,4.7,3,1.8,2.7,4.9,5.5,1.3,5,4.7,Yes,3.9,3,Yes,2.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.9,1.9,3.5,0.6
4221,TWA4221,TW-1240,,1,TWA4221,F,1,2017,Few times a week,5,8/5/2017,Saturday,20,DZ,,DZ,Opposite,TWA4222,,,6,2,4,0,4.2,0,0,0,3.8,2.7,2.6,0.1,0,0,0,3.7,2.2,7.5,5.7,7.5,7,7.3,7.6,7.6,7.6,4.4,4.3,7.5,7.5,0,3.2,3.4,5.6,Yes,3.7,5.2,Yes,1.3,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,5.1,0.3,3.6,3.4,7.6
4222,TWA4222,TW-1241,,2,TWA4222,M,1,2017,Few times a week,5,8/5/2017,Saturday,20,DZ,,DZ,Opposite,TWA4221,,,5,2,3,0.9,4.3,4.5,5.5,2.8,0,4.8,3.8,3.3,6,5.9,1.7,0.7,3.8,1.9,3.9,5.3,5.3,5.7,3.7,4.4,4.5,5.4,3.3,3.1,5.6,6.1,5.4,6.8,7,Yes,3,4.7,Yes,5.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,3.7,0.1,1.3,0.1,0
4223,TWA4223,TW-1997,,1,TWA4223,F,2,2017,Only when it's in other foods,2,8/5/2017,Saturday,33,MZ,,MZ,Same,TWA4224,,,4,2,2,0.1,0,0,1.5,0,1,0,0.3,0,0,0,0,0,0.1,2.8,0,7.4,7.4,0,0,7.6,5.4,0,0,7.4,3.8,0.1,2.7,7.6,7.3,Yes,3.8,3.9,Yes,7.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,3.6,2.7,5.1,5.2
4224,TWA4224,TW-1998,,2,TWA4224,F,2,2017,Only when it's in other foods,2,8/5/2017,Saturday,33,MZ,,MZ,Same,TWA4223,,,3,2,1,0.2,0,0,0,0,3.8,0.2,0.9,0.1,0,0.1,0,3.8,1.3,1.8,1,3.7,3.8,0.6,0.3,1.2,3.8,3,1.6,5.1,5.8,2,1.2,7.5,7.4,Yes,5.9,2,Yes,1.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,3.8,3.8,3.8,2.9
4225,TWA4225,TW-2099,,1,TWA4225,F,1,2017,Rarely,3,8/5/2017,Saturday,22,MZ,,MZ,Same,TWA4226,,,7,5,2,0,2,0.6,1,0,3.1,1.5,3.9,0,0,0,0,4.2,2.5,3.8,2.1,3,4.4,2.3,0.7,3.2,4.4,2.4,2,2.7,2,2.9,1,2.7,4.3,Yes,3.6,1,Yes,3.6,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5,0,5.8,5.6,5
4226,TWA4226,TW-2100,,2,TWA4226,F,1,2017,Only when it's in other foods,2,8/5/2017,Saturday,22,MZ,,MZ,Same,TWA4225,,,9,5,4,0.2,1.9,0.4,0.4,3.2,1.7,1.7,5.1,0.2,0,0.2,0,4.1,3.3,1.7,3,6.7,4.6,1.3,2.3,4.9,3.9,3.6,1.4,2.2,4,1.2,0.5,2.7,4,Yes,5.6,4.6,Yes,2.6,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.3,0.1,4,5.1,3.8
4227,TWA4227,TW-2101,,1,TWA4227,F,1,2017,Few times a week,5,8/5/2017,Saturday,19,MZ,,MZ,Same,TWA4228,,,9,4,5,0.2,1.2,2.1,1.7,0.2,1.7,3.9,7.3,0.3,0.2,0.4,0.3,5.6,5.5,0.2,0.2,5.3,3.7,1.9,2.1,4.6,4.7,4.7,2.5,3.8,5,4,1.4,1.1,2.6,Yes,4.4,1.6,Yes,2.2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,3.8,5.9,4.8,5
4228,TWA4228,TW-2102,,2,TWA4228,F,1,2017,Few times a week,5,8/5/2017,Saturday,19,MZ,,MZ,Same,TWA4227,,,9,5,4,0,3.8,0,0,0,2,2.3,5.9,0,0,0,0,5.4,4.6,3.8,0,7.5,3.8,1.9,0,4.9,5.2,1.2,1.1,4.4,3.8,3.8,2.6,4.8,5.4,Yes,5,1.9,Yes,5.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,5.4,4.9,7.6
4229,TWA4229,TW-723,,1,TWA4229,F,1,2017,Few times a month,4,8/5/2017,Saturday,23,MZ,,MZ,Same,TWA4230,,,9,4,5,0,0,0,5.7,1.3,0.1,3.7,4.4,0,0,0,0,5.2,3.8,4.7,1,5.9,3.8,4.8,1.2,6.8,4.7,3.6,2.5,6.8,4.5,6.2,2.3,6.5,2.6,Yes,0.7,6.4,Yes,4.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.1,0.1,5,6.4,6.1
4230,TWA4230,TW-724,,2,TWA4230,F,1,2017,Rarely,3,8/5/2017,Saturday,23,MZ,,MZ,Same,TWA4229,,,7,3,4,0,0.9,0,0,0,0.9,3.8,4.6,0,0,0,0,4.5,0.4,3.7,0,4.7,3.8,2.6,0,5.8,3.8,5.3,0.2,6.4,3.8,6.1,4.2,6.6,4.3,Yes,5.5,5,Yes,5.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,3.3,0,4.6,5.3,4.2
4231,TWA4231,TW-2103,,1,TWA4231,F,1,2017,Few times a week,5,8/5/2017,Saturday,18,DZ,,DZ,Same,TWA4232,,,10,5,5,0,1.9,1.2,2.3,1.3,0.1,2.8,1.8,0,0,0,0,4.2,2.6,5.4,2.8,5.4,5.5,2.8,3.7,5,6.2,2.6,2.1,3,4.6,4.7,5,3.6,5.8,Yes,0,5,Yes,4.4,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,0.6,7.6,7.6
4232,TWA4232,TW-2104,,2,TWA4232,F,1,2017,Few times a week,5,8/5/2017,Saturday,18,DZ,,DZ,Same,TWA4231,,,8,5,3,0,0.9,0,2.3,0,3.3,0.6,2.6,0,0,0,0,2.8,1,3.1,2.3,3.6,5.4,3.9,1.5,4.5,5.8,1.2,5.9,4.8,5.6,1,1.5,2.7,4.9,Yes,1.7,3.7,Yes,0.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.6,4.6,5.1,5.9
4233,TWA4233,TW-2105,,1,TWA4233,M,4,2017,Few times a week,5,8/5/2017,Saturday,42,MZ,,MZ,Same,TWA4234,,,4,2,2,0,0,1.1,0,0,3.9,1,1.1,0,0.4,1.3,0,3.8,1.1,3.9,1.2,3.7,4.7,0,0.5,3.5,3.8,0,1,2.1,5.2,0,0,4.1,5.5,Yes,3.8,3.8,Yes,2.2,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1,3.9,3.7,3.8,0.6
